path,true_label,pred_label,score,subject_preview
dataset/spam_2/00971.6d8acd89e1b2e699acc6a3443c6d2d6d,phish,Phishing,14.00,From aig@insurancemail.net  Wed Jul 24 00:05:34 2002
dataset/spam_2/00716.125a0992aa9fd11f5e7a8fa5a93a048e,phish,Safe,7.00,X-Status: 
dataset/spam_2/00741.00c61b5577b6fa232434c2ae62d52394,phish,Safe,3.00,From fddgl@dcs.rhbnc.ac.uk  Wed Jul 17 23:38:51 2002
dataset/spam_2/00281.d5147756d766fba6dbc649f786e38bc2,phish,Phishing,21.00,From onacct50@terra.es  Mon Jun 24 17:03:17 2002
dataset/spam_2/01193.7c4b9a0e900fdb7cafb86c1131f79a48,phish,Phishing,19.00,From info@clrea.com  Tue Jul 30 18:41:22 2002
dataset/spam_2/00377.8568faed5f5f8cd3fb0956786da98a1a,phish,Phishing,11.00,From StopSearching@usa.net  Mon Jun 24 17:05:06 2002
dataset/spam_2/00505.d4fa302630b3e58461b644f7b3e11d82,phish,Phishing,17.00,From jyoung@btamail.net.cn  Mon Jun 24 17:08:41 2002
dataset/spam_2/00260.49cb520f5d726da6f1ec32d0e4d2e38f,phish,Phishing,21.00,From fddgl@data.net.mx  Mon Jun 24 17:09:22 2002
dataset/spam_2/01283.e120df13e515b3cd7f0a14e21c9bf158,phish,Safe,8.00,From reply@seekercenter.net  Tue Aug  6 12:53:58 2002
dataset/spam_2/01021.8e30e6b936bfbdc8528c50d4a3ca378c,phish,Phishing,23.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01065.9ecef01b01ca912fa35453196b4dae4c,phish,Safe,8.00,From sitescooper-talk-admin@lists.sourceforge.net  Thu Jul 25 13:07:23 2002
dataset/spam_2/01376.73e738e4cd8121ce3dfb42d190b193c9,phish,Safe,8.00,From ilug-admin@linux.ie  Thu Nov 28 11:45:43 2002
dataset/spam_2/00218.e921fa1953a3abd17be5099b06444522,phish,Phishing,10.00,From kir_31@yahoo.com  Mon Jun 24 17:03:08 2002
dataset/spam_2/00791.68d57323ce71a6f706248a709363e9a8,phish,Safe,2.00,From publicservice2002_121@Flashmail.com  Sat Jul 20 02:57:22 2002
dataset/spam_2/01095.520dcad6e0ebb4d30222292f51ee76ab,phish,Phishing,26.00,From regal3@freeuk.com  Fri Jul 26 05:02:52 2002
dataset/spam_2/01330.dafb0dd3006f86f73f42b4e24266277c,phish,Phishing,13.00,From doitnow@freemail.nl  Wed Aug  7 08:32:27 2002
dataset/spam_2/00071.11f438a86f442fd5a0772eb3908c12b4,phish,Phishing,13.00,From hot1@ireland.com  Thu Jul  5 06:25:46 2001
dataset/spam_2/00035.bd7183c238b884a153ad4888fbee9bf6,phish,Safe,3.00,From 2b1lf@msn.com  Thu Jun 28 07:30:16 2001
dataset/spam_2/00153.d20d157c684520f1c3aa8f270f753785,phish,Phishing,23.00,From cell_phone_fun842211@yahoo.com  Tue Jul  2 12:56:15 2002
dataset/spam_2/00061.4b25d456df484b9f7e01c59983591def,phish,Safe,3.00,From cowboy1965@btamail.net.cn  Thu Jul  5 00:45:30 2001
dataset/spam_2/00634.c37efb809c3c54c2d9661063e7b72f5b,phish,Phishing,29.00,From super4_31r@xum5.xumx.com  Mon Jun 24 17:48:45 2002
dataset/spam_2/00869.f81e5e18fca8debeb53ec8581e902987,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00781.8657bfadc87dd7fbcb174982f2c9d34e,phish,Phishing,13.00,From fork-admin@xent.com  Fri Jul 19 13:36:56 2002
dataset/spam_2/01305.2456653e0fbd780a77a3d25229109432,phish,Safe,8.00,From betternow54i@now9.takemetothesavings.com  Tue Aug  6 11:05:47 2002
dataset/spam_2/00170.5e4c7668564952d8bfbf106d32fa9e5e,phish,Phishing,13.00,From ardi@attbi.com  Mon Jun 24 17:40:43 2002
dataset/spam_2/00383.14f8e467cb84b977c33f422d7d1691e6,phish,Phishing,26.00,From bacraver@imail.ru  Mon Jun 24 17:05:33 2002
dataset/spam_2/01287.45b0eefc02506c5c82e5ab4ffe2fc625,phish,Safe,8.00,From fork-admin@xent.com  Tue Aug  6 12:53:39 2002
dataset/spam_2/00483.e583ffb0efd3958cdef2e9f3b043ef0d,phish,Safe,8.00,From ga4tabi8l67@hotmail.com  Mon Jun 24 17:06:50 2002
dataset/spam_2/00415.4af357c0282481dba8f1765f0bf09c09,phish,Phishing,44.00,From amfin@insurancemail.net  Mon Jun 24 17:05:46 2002
dataset/spam_2/00062.6a56c37b8db0cbfb57a99b32ad60b4d2,phish,Safe,2.00,From playnb4ublender@angelfire.com  Tue Jul  3 16:10:11 2001
dataset/spam_2/00447.32e588c3a1d8888d737f360f825713b8,phish,Phishing,20.00,From dus@insurancemail.net  Mon Jun 24 17:06:30 2002
dataset/spam_2/01331.e35989787f99e9f234da42636eb43f22,phish,Phishing,15.00,From frank325760@yahoo.com  Thu Aug  8 11:57:20 2002
dataset/spam_2/01314.12c8b5b91bc690f0f0d6fad595150ac6,phish,Safe,2.00,From apec-tech@totalise.co.uk  Tue Aug  6 18:15:42 2002
dataset/spam_2/00629.5feadfcb7530c08a54c98178600b2f70,phish,Phishing,12.00,From makemoneyathome@btamail.net.cn  Mon Jun 24 17:48:36 2002
dataset/spam_2/01292.3cfdacd938c6a4a7544581399e28e81c,phish,Safe,9.00,From financialfreedom@mydebtsite.com  Tue Aug  6 11:04:26 2002
dataset/spam_2/00683.41038a20d4763e8042a811a03612bae4,phish,Phishing,168.00,From ebfme@playful.com  Mon Jun 24 17:49:39 2002
dataset/spam_2/00508.a5b222ad6078c7242f6c73333e009d98,phish,Safe,3.00,From abl1l1l231ink@btamail.net.cn  Mon Jun 24 17:08:45 2002
dataset/spam_2/00278.72994f6280bfb4ecaad81592dc31f0d3,phish,Safe,8.00,From group5_0510261386@erols.com  Mon Jun 24 17:03:29 2002
dataset/spam_2/00045.c1a84780700090224ce6ab0014b20183,phish,Safe,7.00,From rb.ellison@dr.com  Fri Jun 29 21:55:50 2001
dataset/spam_2/00937.ab1a356a481bf9a59d00fd39d309e33f,phish,Phishing,13.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00121.9fdf867ef2120e98641128801454aa72,phish,Safe,2.00,From tmancos@ecis.com  Thu Aug  2 13:06:14 2001
dataset/spam_2/00512.8a8d03da14819f83a8936f224cd9c9cc,phish,Phishing,14.00,From amc@insurancemail.net  Mon Jun 24 17:08:16 2002
dataset/spam_2/00928.eb16be370343cac1476fcde9bf0a1f32,phish,Safe,3.00,From cheapdentists8715@Flashmail.com  Tue Jul 23 00:34:57 2002
dataset/spam_2/01133.facfc10e99d36c8da8e62f27aa065aa2,phish,Phishing,33.00,From primeman@Flashmail.com  Mon Jul 29 11:21:46 2002
dataset/spam_2/00594.3381bb07fec959ae2285b219cc18eb62,phish,Safe,8.00,From sabrina1119@msn.com  Mon Jun 24 17:54:31 2002
dataset/spam_2/00368.64d7f78532bf9b4cd41c8f5bc526af6a,phish,Safe,2.00,From robertseviour@totalise.co.uk  Mon Jun 24 17:04:52 2002
dataset/spam_2/00044.9f8c4b9ae007c6ded3d57476082bf2b2,phish,Phishing,22.00,From YourMembership2@AEOpublishing.com  Fri Jun 29 06:24:56 2001
dataset/spam_2/00228.238a0547cbbd70a024d7d4376707f201,phish,Phishing,15.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:07:20 2002
dataset/spam_2/01213.7889eb65b4b7f2cde2a9bd3bb9f230dd,phish,Safe,8.00,From bestrate@igo1.saverighthere.com  Thu Aug  1 01:24:56 2002
dataset/spam_2/01310.39e7167813c411d9163ceedcba3b3702,phish,Phishing,13.00,From gender4828@flashmail.com  Tue Aug  6 13:39:41 2002
dataset/spam_2/00706.5116018237368c3633823b2d24f8ac86,phish,Safe,8.00,From spamassassin-sightings-admin@lists.sourceforge.net  Wed Jul 17 17:24:50 2002
dataset/spam_2/01096.ccf870cba7e6618b610f8a2f2c2f08f6,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01295.7cea2d55caf3dfae98b350e67a431e35,phish,Safe,8.00,From customerservice@chaseff.com  Tue Aug  6 11:05:28 2002
dataset/spam_2/01003.d15cfb579697f595c4aff7197433cd72,phish,Safe,8.00,From sitescooper-talk-admin@lists.sourceforge.net  Wed Jul 24 13:58:35 2002
dataset/spam_2/00847.66519123491302ba0e634d5c69644e3d,phish,Safe,8.00,From avkuntz@teleweb.at  Mon Jul 22 18:35:28 2002
dataset/spam_2/00570.cc1a4d6cf41350cf10e2b588dacb2dff,phish,Phishing,13.00,From return@trafficmagnet.net  Mon Jun 24 17:52:44 2002
dataset/spam_2/00391.6086519216f6de15fecaeffdb51ff3a7,phish,Safe,3.00,From 51198991666@baugeschichte.rwth-aachen.de  Mon Jun 24 17:05:11 2002
dataset/spam_2/01268.626ef5e5fa30314816e0f049ea03bd9f,phish,Phishing,19.00,From triphammer456@yahoo.com  Tue Aug  6 11:01:56 2002
dataset/spam_2/00427.c3d316b9e7fefe87329d31b09c1601fe,phish,Phishing,10.00,From Jessica_Parker@hotmail.com  Mon Jun 24 17:05:56 2002
dataset/spam_2/01253.26e421b9623002d636c29f79f68a58fb,phish,Phishing,13.00,From le8vuij0j06814@hotmail.com  Fri Aug  2 16:30:39 2002
dataset/spam_2/00761.00d729b279723c9ae9d8f09e171db301,phish,Phishing,71.00,From mnereetcaenure@msn.com  Thu Jul 18 19:34:22 2002
dataset/spam_2/00961.906824c03316794c12a95717d0b817e7,phish,Phishing,20.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01154.dc96d527593e053228ad2b9111e8ad36,phish,Safe,9.00,From apache@ns3.super-hosts.com  Mon Jul 29 11:26:41 2002
dataset/spam_2/01040.24856bbcaedd4d7b28eae47d8f89a62f,phish,Phishing,11.00,From fork-admin@xent.com  Thu Jul 25 11:19:51 2002
dataset/spam_2/00940.33bee147237876bc1f28b1bf21b586a0,phish,Phishing,14.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00500.87320162ab5b79f67978406cf909c3d1,phish,Safe,8.00,From aestrike@post.sk  Mon Jun 24 17:07:35 2002
dataset/spam_2/00141.29b1847b5d4131c536a812cdc88326eb,phish,Phishing,19.00,From l24671@eon.dk  Mon Aug  6 00:52:16 2001
dataset/spam_2/01198.da6821edae608ba753c85e1a7436219b,phish,Safe,2.00,From cgarnett@ORGC.TU-GRAZ.AC.AT  Tue Jul 30 10:21:46 2002
dataset/spam_2/01344.43dbbbac0d006790dd696123d455f5b9,phish,Phishing,11.00,From alancrooks@mark9.hostserve21.com  Thu Aug  8 11:15:18 2002
dataset/spam_2/01043.0c5ba977fb678deeff6b841772e76c86,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00540.d66cdfb53617f2192367e7f327a018c7,phish,Phishing,20.00,From arquisgrp@post.sk  Mon Jun 24 17:50:23 2002
dataset/spam_2/01011.d4812088cad8553fb214dab8003add9b,phish,Phishing,13.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00205.ee9ba1e4fc09cb436f0d0983ecef87cf,phish,Safe,8.00,From reply-56446664-3@william.monsterjoke.com  Mon Jun 24 17:46:55 2002
dataset/spam_2/01145.a34477ade6db9376e4f8ccbfa8607881,phish,Phishing,20.00,From regional_rrr@yahoo.com  Mon Jul 29 11:21:51 2002
dataset/spam_2/00381.004cefb51e415fe5c45a3a97091bf978,phish,Phishing,23.00,From ly9qowv6r47@hotmail.com  Mon Jun 24 17:05:00 2002
dataset/spam_2/01257.f5908ef0550cdf91bd6ae55120ecb5ce,phish,Phishing,11.00,From pete@superdada.it  Tue Aug  6 10:58:14 2002
dataset/spam_2/00691.3fc62f976ac2502a426d132d165dde1c,phish,Phishing,13.00,From andrea334huaa@rocketmail.com  Mon Jun 24 17:49:23 2002
dataset/spam_2/00213.b85553a858843eabb7752c6d15aaba5a,phish,Safe,8.00,From reply-56446664-9@william.monsterjoke.com  Mon Jun 24 17:07:56 2002
dataset/spam_2/00297.6278795e285879c8623bf7ec329b966e,phish,Phishing,18.00,From returnacctr5391@yahoo.com  Mon Jun 24 17:03:11 2002
dataset/spam_2/01187.b47cd7a45a24f56a6908519e1c37e75a,phish,Safe,2.00,From matchmaker2fg7@lycos.com  Tue Jul 30 04:46:33 2002
dataset/spam_2/00848.1fe2e3c6535ebd22e457a3de8e5508b9,phish,Phishing,27.00,Return-Path: <root@mail9.aweber.com>
dataset/spam_2/00944.fbc64dd9cbcbc201d82256821978f318,phish,Safe,3.00,From mrhealth@btamail.net.cn  Fri Jul 26 12:50:12 2002
dataset/spam_2/00664.c4f198903588cdc4af385772bb580d90,phish,Phishing,10.00,From stepany427@aol.com  Mon Jun 24 17:49:18 2002
dataset/spam_2/00351.44bc5f6d0afcb67a469191ef2a38fea7,phish,Phishing,146.00,From m&o@insurancemail.net  Mon Jun 24 17:04:38 2002
dataset/spam_2/01325.cf45b154c74e16a83def9f17383b5756,phish,Phishing,13.00,From ycessexchick@tesco.net  Wed Aug  7 04:22:23 2002
dataset/spam_2/01153.423d8f8120ab7fa0946c45a60a44c059,phish,Phishing,43.00,From mdbayler@amison69.freeserve.co.uk  Mon Jul 29 11:22:21 2002
dataset/spam_2/00072.eb147f0714c89bf35a0ab1852890555d,phish,Phishing,13.00,From HomeLoans402@yahoo.co.uk  Thu Jul  5 12:24:46 2001
dataset/spam_2/00105.d8f25617befc5289aa4ed9602457050b,phish,Phishing,11.00,From dlpost34@yahoo.com  Wed Aug  1 06:44:03 2001
dataset/spam_2/00362.73409498731cffe86816918aae62cbbb,phish,Phishing,15.00,From finch1@yahoo.com  Mon Jun 24 17:04:49 2002
dataset/spam_2/01321.f32dcf9a564da7e27f9fcad664cb0fe1,phish,Phishing,14.00,From ilug-admin@linux.ie  Thu Aug  8 14:37:31 2002
dataset/spam_2/01072.ac604802c74de2ebc445efc827299b96,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01304.114140cd4c51e9795559b974964aa043,phish,Safe,8.00,From fork-admin@xent.com  Tue Aug  6 12:57:02 2002
dataset/spam_2/00856.fae2faa8ad9dffc157f5f17e5be0f057,phish,Phishing,98.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00174.94a8f3a8826ff937c38640422784ce86,phish,Safe,2.00,From mccarts@mindspring.com  Mon Jun 24 17:42:12 2002
dataset/spam_2/01264.52c303d4e65ae6c83bedb1dc8db0d0c7,phish,Safe,8.00,From fork-admin@xent.com  Tue Aug  6 11:58:41 2002
dataset/spam_2/00181.8f8c7074d957952981b3d7bc188eb1a0,phish,Phishing,13.00,From gintare@netzero.net  Mon Jun 24 17:43:43 2002
dataset/spam_2/00009.1e1a8cb4b57532ab38aa23287523659d,phish,Phishing,10.00,From spamassassin-sightings-admin@lists.sourceforge.net  Tue Jul  2 13:04:23 2002
dataset/spam_2/00302.7f695c69d4cbe06e91cddd2ca7cddf33,phish,Safe,9.00,From lmmil@mail.ru  Mon Jun 24 17:04:22 2002
dataset/spam_2/01371.fd75cda79a01e9b7d11af36936463c0d,phish,Safe,9.00,From vcyonjqktt@compuserve.com  Fri Aug  9 07:52:55 2002
dataset/spam_2/00134.651c69499f4c81f5049c03f9c0c71b44,phish,Safe,9.00,From greatcasino@afv.se  Sun Aug  5 08:52:50 2001
dataset/spam_2/00463.0bc4e08af0529dd773d9f10f922547db,phish,Phishing,25.00,From fchestnut@eudoramail.com  Mon Jun 24 17:06:40 2002
dataset/spam_2/01116.3aab7bf5532577432137e263d3674a9a,phish,Phishing,100.00,From beth@yahoo.com  Mon Jul 29 11:20:54 2002
dataset/spam_2/00356.6420c49ea8ad1c5e4120606f97b60e1e,phish,Safe,3.00,From jeffm_320032564@msn.com  Mon Jun 24 17:04:42 2002
dataset/spam_2/00424.762694cd4e29f39d544e03cd3c974a25,phish,Phishing,44.00,From pfn@insurancemail.net  Mon Jun 24 17:05:54 2002
dataset/spam_2/00783.a1d194b912e784ca6c4068b14791180f,phish,Phishing,13.00,From pitster267540871@hotmail.com  Fri Jul 19 23:17:51 2002
dataset/spam_2/00956.bd15831ffe9661a5395b8ec491a4fed2,phish,Safe,8.00,From printpal-3444431.13@marketingontarget.net  Tue Jul 23 18:20:20 2002
dataset/spam_2/00099.328fbebf5170afdd863e431d90ea90f5,phish,Phishing,13.00,From netprohkg@hotmail.com  Tue Jul 31 09:30:53 2001
dataset/spam_2/01319.ec67d39c89f4a5865b730879685f3092,phish,Safe,2.00,From marymary1965@yahoo.com  Tue Aug  6 20:03:40 2002
dataset/spam_2/00566.9b3e6f0ed54a232fcf6533c75d5c218e,phish,Safe,3.00,From egtan@yahoo.com  Mon Jun 24 17:51:57 2002
dataset/spam_2/00668.a28b3329f4c8fe4b0761a214362ed3f9,phish,Safe,4.00,From dr_tomeke10@spinfinder.com  Mon Jun 24 17:49:27 2002
dataset/spam_2/00520.892a859ed7b0c96d56ae83e4f6ee6b11,phish,Phishing,79.00,From tesco.ie@emv2.com  Mon Jun 24 17:08:39 2002
dataset/spam_2/01289.2f9168490b8c45e76af4935b4827f702,phish,Phishing,13.00,From fork-admin@xent.com  Wed Aug  7 08:27:17 2002
dataset/spam_2/00615.e47bff6118d4ff6d98581fa6f40ab871,phish,Safe,3.00,From al_mat21@mail.com  Mon Jun 24 17:48:32 2002
dataset/spam_2/01307.270e0fd3d0f0a14a592fcc47f3696e05,phish,Phishing,19.00,From evtwqmigru@ecr.mu.oz.au  Tue Aug  6 11:05:04 2002
dataset/spam_2/00280.3432009813aa8a8683c72ad31ce7e0e0,phish,Phishing,46.00,From storemanager2276@msn.com  Mon Jun 24 17:03:17 2002
dataset/spam_2/00216.c07de35b7e7f659e3c0c071b30053afa,phish,Safe,8.00,From crackmice-admin@crackmice.com  Wed Jul  3 12:02:35 2002
dataset/spam_2/00295.567c57d64a8f338d16d5047e533a1155,phish,Safe,8.00,From warena@freemail.hu  Mon Jun 24 17:03:27 2002
dataset/spam_2/00046.96a19afe71cd6f1f14c96293557a49ff,phish,Safe,7.00,From acerra@hotmail.com  Thu Jun 28 17:32:00 2001
dataset/spam_2/00807.8abdd26ba778758f5e46b84a54ac62f4,phish,Phishing,30.00,From isrealsteedley@netscape.net  Mon Jul 22 18:07:10 2002
dataset/spam_2/00401.31d8ded049967dc48ebb564288733e81,phish,Safe,8.00,From yana_korshun@mail.ru  Mon Jun 24 17:05:31 2002
dataset/spam_2/00696.91e6adc3241e8ea45f9d9670ad74df0e,phish,Phishing,13.00,Return-Path: <saxvv@frankfurt.netsurf.de>
dataset/spam_2/00443.70c948096c848777e165daacad17ce78,phish,Safe,8.00,From sdfrenc@andrax.dk  Mon Jun 24 17:06:12 2002
dataset/spam_2/00238.1bc0944812aa14bc789ff565710dc0b5,phish,Safe,4.00,From walteribe@c4.com  Wed Jul  3 12:34:26 2002
dataset/spam_2/00179.ef2f7cf60806a96b59f4477b025580ee,phish,Phishing,10.00,From amu2@c4.com  Mon Jun 24 17:43:32 2002
dataset/spam_2/00304.fedb2050801439ca46d1d82d10e8e9e2,phish,Phishing,13.00,From ab16@mail.gr  Mon Jun 24 17:03:39 2002
dataset/spam_2/00676.db7b2b22e127c1a69e369bc62f7fcedb,phish,Phishing,11.00,From makemoneyathome@btamail.net.cn  Mon Jun 24 17:49:21 2002
dataset/spam_2/00158.58aea46256aaaa23787ec2acdcd31073,phish,Safe,2.00,From sathar@amtelsa.com  Mon Jun 24 17:40:14 2002
dataset/spam_2/01208.6e10d44b4339eacb5db69d1afabae907,phish,Phishing,21.00,From httpd@sr-0.esswebservices.com  Wed Jul 31 12:30:59 2002
dataset/spam_2/01300.74283a1a03062473904cd6f9965df1d5,phish,Phishing,14.00,From rstr@insurancemail.net  Tue Aug  6 12:56:51 2002
dataset/spam_2/00616.1e86f2d3478f10a3a413844bba74f450,phish,Safe,3.00,From al_mat21@mail.com  Mon Jun 24 17:48:32 2002
dataset/spam_2/00437.a88b8673cb52537e09bc37a163c1635f,phish,Phishing,39.00,From one5367178543@netscape.com  Mon Jun 24 17:06:16 2002
dataset/spam_2/00178.2dbe6aa90dc38758c946170ff92ec8e8,phish,Phishing,13.00,From lowerpymt@hey11.heyyy.com  Mon Jun 24 17:05:02 2002
dataset/spam_2/00792.7889a6082d13a885efadbd5c3576e15a,phish,Phishing,14.00,From Ink1899707@teacher.com  Mon Jul 22 18:44:30 2002
dataset/spam_2/01018.3954fb1ddf16896826a0c03270587195,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00474.c1835a35419f2bbdccbabfd8547faf4a,phish,Safe,2.00,From vafyjerryoil2002@yahoo.co.uk  Mon Jun 24 17:06:48 2002
dataset/spam_2/01019.994b153571324a2adad60a129c65546a,phish,Phishing,12.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00390.ccb6ba541b35f5e9e443a53049cd70d3,phish,Phishing,16.00,From lbonnexa@generation.net  Mon Jun 24 17:05:21 2002
dataset/spam_2/01388.dba0966da5886e99fab13981da6c3834,phish,Safe,2.00,From Tim3h85kg9@bigfoot.com  Wed Dec  4 11:58:40 2002
dataset/spam_2/00263.32b258c4cc08d235b2ca36fc16074f08,phish,Phishing,24.00,From imrich@nete.net  Mon Jun 24 17:03:00 2002
dataset/spam_2/00613.047cf0bcc74950bd9e1eaf8d336c385c,phish,Phishing,14.00,From ppmg@insurancemail.net  Mon Jun 24 17:48:31 2002
dataset/spam_2/00671.2f0813fb11358b8355a6202a8e7082e8,phish,Safe,3.00,From a1itraffic1@web.de  Mon Jun 24 17:49:18 2002
dataset/spam_2/01150.c429b55e3a5834c74d18f9b0bfc968cd,phish,Phishing,13.00,From doitnow@freemail.nl  Mon Jul 29 11:22:17 2002
dataset/spam_2/00779.cfeedd9839de273525bae85b56ebf146,phish,Phishing,19.00,Received: from ns2.sevenway.net ([62.0.17.12])
dataset/spam_2/01294.1b87da1a627d8b8f126839dad1220a1c,phish,Safe,8.00,From fork-admin@xent.com  Tue Aug  6 12:01:13 2002
dataset/spam_2/01151.e295c81d698d58f43f17bde22076cbef,phish,Phishing,12.00,From mrsabacha_11@mail.com  Mon Jul 29 11:22:20 2002
dataset/spam_2/00624.ac49070506c194c1fad5953ccd32731b,phish,Safe,6.00,From bobba5161465sdy@yahoo.com  Mon Jun 24 17:48:30 2002
dataset/spam_2/00602.8b839b13833d7ca3abd6f6179ccc0286,phish,Phishing,31.00,From opminee123123@yahoo.com  Mon Jun 24 17:48:13 2002
dataset/spam_2/00644.0f0a6c387d64887571426d7e28367947,phish,Phishing,31.00,From intr0519c@bk.ru  Mon Jun 24 17:49:01 2002
dataset/spam_2/00915.2f47eee6061e3c631bd51649050b6b02,phish,Phishing,11.00,Received: from uuout14smtp10.uu.flonetwork.com (uuout14smtp10.uu.flonetwork.com [205.150.6.130])
dataset/spam_2/00553.4e22bb923ee41a61d04f8b275157366b,phish,Phishing,31.00,From freequote@2x12.2xthemoney.com  Mon Jun 24 17:50:56 2002
dataset/spam_2/00892.98aff9f92339cedef0ce0b9bade2765f,phish,Phishing,14.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/01130.f286229e3c2eeb5c682204de85d903c0,phish,Safe,9.00,From cheapbargain@yahoo.com  Mon Jul 29 11:40:01 2002
dataset/spam_2/00810.bceaa748f9cee012c466212d8a608acf,phish,Safe,9.00,From money@viplook.net  Mon Jul 22 18:09:50 2002
dataset/spam_2/00257.96e9617c812f9d9a8ec77c9008e1e960,phish,Phishing,41.00,From hudson@netcnct.net  Mon Jun 24 17:02:57 2002
dataset/spam_2/00067.bf32243a9444bba9cba8582fef3d949e,phish,Safe,2.00,From playnb4ubbikair@sprintmail.com  Wed Jul  4 10:29:46 2001
dataset/spam_2/01114.1499922e828350a4f6076ef4a0de3ec5,phish,Phishing,33.00,From ilug-admin@linux.ie  Mon Jul 29 11:39:21 2002
dataset/spam_2/01120.853b87a34ab28efd22d9851702b2f9c5,phish,Phishing,21.00,From fork-admin@xent.com  Mon Jul 29 11:29:04 2002
dataset/spam_2/00983.753f8ed9cf897cce13c3d5358f2d77d4,phish,Phishing,11.00,Received: from hq.pro-ns.net (localhost [127.0.0.1])
dataset/spam_2/00060.639a625d0a724d7411e1d5e2e7cb2bc3,phish,Phishing,14.00,From diamm@tjohoo.se  Tue Jul  3 02:04:33 2001
dataset/spam_2/01263.4e9dc99aae6eafdf9233e60b6d3225f9,phish,Phishing,15.00,From dave1019@earthlink.net  Tue Aug  6 10:59:09 2002
dataset/spam_2/00526.9a55d84e77b13b309a15ccce04901f94,phish,Phishing,11.00,From mojos@ccp.com  Mon Jun 24 17:08:46 2002
dataset/spam_2/00005.ed0aba4d386c5e62bc737cf3f0ed9589,phish,Phishing,13.00,From merchantsworld2001@juno.com  Tue Aug  6 11:01:33 2002
dataset/spam_2/00814.6b37fa2239e8c84e2237c4b156e16d81,phish,Phishing,12.00,Received: from InterJet.ceiak.com (209-193-36-206-cdsl-rb1.nwc.acsalaska.net [209.193.36.206])
dataset/spam_2/01383.a4e83a74006864de20f76d0193908a56,phish,Safe,2.00,From txoaplc@go-fishing.co.uk  Mon Dec  2 11:08:48 2002
dataset/spam_2/01140.c37701901dbb63bc34e8db544f431557,phish,Phishing,17.00,From vnufbiehrereisb@hotmail.com  Mon Jul 29 11:40:25 2002
dataset/spam_2/00986.d5cdaddf809832f37d3d0ecd2ea781ff,phish,Phishing,13.00,From pitster267245087@hotmail.com  Wed Jul 24 06:15:00 2002
dataset/spam_2/01271.c74d2888efc2f1897ee890001abf05e7,phish,Safe,7.00,From programmers@bellsouth.net  Tue Aug  6 12:53:00 2002
dataset/spam_2/00088.34ca147ca21f4b3e966fe58bc054aaf6,phish,Safe,9.00,From coakdj@earthlink.net  Tue Jul 31 13:00:50 2001
dataset/spam_2/00655.db3781e31126e0d5dc09de092da8a2f0,phish,Phishing,31.00,From intr519c@bk.ru  Mon Jun 24 17:49:13 2002
dataset/spam_2/00303.7d749e4a46ceb169ea1af5b9e5ab39a9,phish,Phishing,31.00,From mort239o@688.six86.com  Mon Jun 24 17:03:45 2002
dataset/spam_2/00515.89787cdc87d6fe15af713a5e960c1e05,phish,Safe,3.00,From twagar32t@aol.com  Mon Jun 24 17:08:15 2002
dataset/spam_2/01378.73df5252cb71f89c885ad49b6ae5fa82,phish,Phishing,18.00,From cristopherwotton@netscape.net  Thu Nov 28 16:05:52 2002
dataset/spam_2/01288.ffe370e3a92a1861533330da51edcb49,phish,Safe,2.00,From RD4Bij@hotmail.com  Tue Aug  6 12:55:17 2002
dataset/spam_2/01229.bec63972cefbe62bb371ad659cd8563a,phish,Phishing,15.00,From mary324695248@yahoo.com  Tue Aug  6 10:56:26 2002
dataset/spam_2/01104.ec267abf01fe81c42dc90dfd16c930bc,phish,Safe,6.00,From china_lutong@163.com  Fri Jul 26 11:20:29 2002
dataset/spam_2/00313.4363902393c0037670bc9483d19dc551,phish,Safe,9.00,From aladen@postino.ch  Mon Jun 24 17:03:48 2002
dataset/spam_2/00635.f144125beb9621e7a73d1a2eadce7e06,phish,Safe,2.00,From vefzx@sapo.pt  Mon Jun 24 17:48:44 2002
dataset/spam_2/00405.39099b2d9fc7da44f0bd7c5d68c06ca6,phish,Phishing,13.00,From cre-repair@china.com  Mon Jun 24 17:05:28 2002
dataset/spam_2/01131.c9bb07673bf9f048916cd2b9b1813724,phish,Phishing,29.00,From Letitia22323124@cumbriamail.com  Mon Jul 29 13:39:35 2002
